,Unnamed: 0,BusStopCode,Description,Latitude,Longitude,RoadName,planning_area
1229,1229,24671,Hiap Teck Metal Co,1.30957805602715,103.66123000003105,Pioneer Rd,PIONEER
1230,1230,24679,Opp Hiap Teck Metal Co,1.3092939306498899,103.6612549652211,Pioneer Rd,PIONEER
1231,1231,24681,Opp Jurong Insp Ctr,1.31200874931979,103.65863348470845,Pioneer Rd,PIONEER
1232,1232,24689,Jurong Insp Ctr,1.3115243618127599,103.65889588893423,Pioneer Rd,PIONEER
1233,1233,24691,Aft Tuas Rd,1.31344500002083,103.65712805602767,Pioneer Rd,TUAS
1234,1234,24699,Bef Tuas Rd,1.31345305601187,103.65690250002407,Pioneer Rd,TUAS
1235,1235,24701,TUAS CRES STN EXIT B,1.321386,103.649116,Pioneer Rd,TUAS
1236,1236,24709,TUAS CRES STN EXIT A,1.32089,103.649026,Pioneer Rd,TUAS
1237,1237,24711,TUAS WEST RD STN EXIT B,1.3298709999999998,103.639994,Pioneer Rd,TUAS
1238,1238,24719,TUAS WEST RD STN EXIT A,1.330051,103.639332,Pioneer Rd,TUAS
1239,1239,25009,Tuas Ter,1.3449954276608798,103.63920357507963,Tuas West Dr,TUAS
1240,1240,25061,Kyocera Chemical,1.32758500003063,103.64528750001708,Tuas Ave 9,TUAS
1241,1241,25069,Opp Kyocera Chemical,1.32751179627799,103.645518021535,Tuas Ave 9,TUAS
1242,1242,25071,Opp Nissin Trspt,1.32958277801799,103.6432063890228,Tuas Ave 9,TUAS
1243,1243,25079,Nissin Trspt,1.32944568983893,103.64347153803386,Tuas Ave 9,TUAS
1244,1244,25091,Aft Tuas Ave 7,1.33443305603142,103.64520499998908,Tuas Ave 12,TUAS
1245,1245,25099,Opto-Pharm,1.3339291072533501,103.64494933414178,Tuas Ave 12,TUAS
1246,1246,25101,Opp SMC Mfg,1.33428472907824,103.6478375132405,Tuas Ave 1,TUAS
1247,1247,25109,SMC Mfg,1.33462333299665,103.64732250002415,Tuas Ave 1,TUAS
1248,1248,25111,Aft Tuas Ave 10,1.33239888543698,103.64981610844488,Tuas Ave 1,TUAS
1249,1249,25119,Bef Tuas Ave 10,1.33212638903277,103.64991694402984,Tuas Ave 1,TUAS
1250,1250,25121,Aft Tuas Ave 8,1.33060763294167,103.651696635235,Tuas Ave 1,TUAS
1251,1251,25129,Aft Tuas Ave 6,1.32994444402601,103.65226388900422,Tuas Ave 1,TUAS
1252,1252,25151,Mercedes-Benz Logistics,1.32913728132074,103.65325524319752,Tuas Ave 1,TUAS
1253,1253,25161,Toyochem Ink,1.32735422944929,103.65510623174904,Tuas Ave 1,TUAS
1254,1254,25169,Opp Galmon S'pore,1.3277494440103899,103.65450055600219,Tuas Ave 1,TUAS
1255,1255,25171,Becton Dickinson Med,1.3254664542869299,103.65711196773577,Tuas Ave 1,TUAS
1256,1256,25179,Sew-Eurodrive,1.32529138897633,103.65711333297114,Tuas Ave 1,TUAS
1257,1257,25181,MAN Diesel,1.32385296919519,103.65881324089644,Tuas Ave 1,TUAS
1258,1258,25189,Soon Heng Glass,1.32383972198116,103.65861666698132,Tuas Ave 1,TUAS
1259,1259,25191,Asiatic Engrg,1.32129979633271,103.65968440245051,Tuas Ave 1,TUAS
1260,1260,25199,Bestofire and Thermal,1.3210947219729599,103.65933166702904,Tuas Ave 1,TUAS
1261,1261,25201,Aft Tuas Rd,1.31926000001423,103.65870833303144,Tuas Ave 3,TUAS
1262,1262,25209,Bef Tuas Rd,1.31930805600666,103.65880916700372,Tuas Ave 3,TUAS
1263,1263,25219,Aft Tuas Ave 2,1.32877104016653,103.65692226679495,Jln Ahmad Ibrahim,TUAS
1264,1264,25221,Raffles Country Club,1.33470589408796,103.65153114279171,Jln Ahmad Ibrahim,TUAS
1265,1265,25229,Crown Beverage Cans S'pore,1.33371272924751,103.65176249706444,Jln Ahmad Ibrahim,TUAS
1266,1266,25231,Opp Asia-Pacific Brewery,1.3386589540233,103.64740272813637,Jln Ahmad Ibrahim,TUAS
1267,1267,25239,Asia-Pacific Brewery,1.33740500002037,103.64795499996723,Jln Ahmad Ibrahim,TUAS
1268,1268,25249,Aft Tuas West Rd,1.33985499996776,103.64535166698558,Jln Ahmad Ibrahim,TUAS
1269,1269,25259,Bef Tuas West Dr,1.34418817757747,103.64070707023309,Jln Ahmad Ibrahim,TUAS
1270,1270,25269,Tuas Checkpt,1.34777150726774,103.63746924027154,Jln Ahmad Ibrahim,TUAS
1271,1271,25321,YCH Distripark,1.31765021571604,103.65644578509442,Tuas Ave 5,TUAS
1272,1272,25329,Mapletree Logistics,1.3177913890084199,103.65646249999054,Tuas Ave 5,TUAS
1273,1273,25331,Chugoku Marine Paints,1.32019777799085,103.6538130560161,Tuas Ave 5,TUAS
1274,1274,25339,Asia Steel Welded Mesh,1.32018179763398,103.65396888287178,Tuas Ave 5,TUAS
1275,1275,25341,ROCKWOOL,1.32194305599571,103.6519888889781,Tuas Ave 5,TUAS
1276,1276,25349,Times Printers,1.32159222133434,103.65248184445196,Tuas Ave 5,TUAS
1277,1277,25351,Hart Engrg Pte Ltd,1.32396971577017,103.65303152916469,Tuas Ave 2,TUAS
1278,1278,25359,Opp Hart Engrg Pte Ltd,1.32365000001897,103.65292388902719,Tuas Ave 2,TUAS
1279,1279,25361,Yan San Metals Pte Ltd,1.32495846442648,103.65112458286887,Tuas Ave 4,TUAS
1280,1280,25369,Jas Metal Coatings,1.32513576890329,103.65147255685936,Tuas Ave 4,TUAS
1281,1281,25371,Aft Tuas Ave 4,1.32387805603322,103.64917444402576,Tuas Ave 9,TUAS
1282,1282,25379,Aft Tuas Ave 6,1.3242164088822,103.64900097889705,Tuas Ave 9,TUAS
1283,1283,25381,WYN2000 Logistics Ctr,1.32556305598951,103.64739583301906,Tuas Ave 9,TUAS
1284,1284,25389,Aft Tuas Ave 8,1.3259562301071102,103.64720536104248,Tuas Ave 9,TUAS
1285,1285,25391,Bef Pioneer Rd,1.3289699939111599,103.63704332757344,Tuas West Rd,TUAS
1286,1286,25399,Aft Pioneer Rd,1.32923865523658,103.63794454078864,Tuas West Rd,TUAS
1287,1287,25411,BEF TUAS TER,1.34387062081224,103.63830559259955,Tuas West Dr,TUAS
1288,1288,25419,Aft Tuas Ter,1.3443890810874,103.63837611639327,Tuas West Dr,TUAS
1289,1289,25421,OPP TUAS LINK STN,1.3414665264837,103.63745040018381,Tuas West Dr,TUAS
1290,1290,25429,TUAS LINK STN,1.34055807307548,103.63696536000046,Tuas West Dr,TUAS
1291,1291,25431,Super Continental,1.33897644927954,103.63658739973076,Tuas West Dr,TUAS
1292,1292,25439,Opp Super Continental,1.33912525432561,103.63642647473377,Tuas West Dr,TUAS
1293,1293,25441,Bef Pioneer Rd,1.3348321175906102,103.6351235369854,Tuas West Dr,TUAS
1294,1294,25449,Aft Pioneer Rd,1.33559254994067,103.63488564434364,Tuas West Dr,TUAS
1295,1295,25451,Aft Tuas West St,1.3322832999168002,103.63410305264573,Tuas West Dr,TUAS
1296,1296,25459,Opp Tuas West St,1.33279999997118,103.63412166700834,Tuas West Dr,TUAS
1297,1297,25461,Aft Tuas West Ave,1.3294482649013601,103.63291879027565,Tuas West Dr,TUAS
1298,1298,25469,Bef Tuas West Ave,1.32929472200012,103.63264583299014,Tuas West Dr,TUAS
1299,1299,25471,Opp S'pore Epson Ind,1.33552353410516,103.64184123007809,Tuas Link 4,TUAS
1300,1300,25479,S'pore Epson Ind,1.3355280559798701,103.64162972197278,Tuas Link 4,TUAS
1301,1301,25491,Opp Super Continental,1.33901033639652,103.63816647849173,Tuas Link 4,TUAS
1302,1302,25499,Super Continental,1.33874972198024,103.63823777800013,Tuas Link 4,TUAS
1303,1303,25501,Kee Wee Hup Kee,1.33379055380717,103.64363585842409,Tuas Ave 7,TUAS
1304,1304,25509,Opp Kee Wee Hup Kee,1.33355930464673,103.64364939022578,Tuas Ave 7,TUAS
1305,1305,25511,MICHELMAN,1.32981500001918,103.64080472198737,Tuas Ave 12,TUAS
1306,1306,25519,OPP MICHELMAN,1.32981451584967,103.6409965426425,Tuas Ave 12,TUAS
1307,1307,25531,ST KINETICS,1.332349,103.645156,Tuas Ave 7,TUAS
1308,1308,25539,FUJIFILM,1.332311,103.64506999999999,Tuas Ave 7,TUAS
1309,1309,25541,PEC,1.329782,103.647851,Tuas Ave 7,TUAS
1310,1310,25549,CAST LABORATORIES,1.329815,103.647687,Tuas Ave 7,TUAS
1311,1311,25551,GARMCO,1.3255219999999999,103.645927,Tuas Ave 8,TUAS
1312,1312,25559,LEE WELDED MESH,1.325651,103.64587900000001,Tuas Ave 8,TUAS
1313,1313,25561,INVISTA,1.31836,103.637711,Tuas Sth Ave 5,TUAS
1314,1314,25569,OPP INVISTA,1.318191,103.637247,Tuas Sth Ave 5,TUAS
1315,1315,25571,OPP WEST STAR,1.315444,103.635242,Tuas Sth Ave 5,TUAS
1316,1316,25579,WEST STAR,1.315542,103.634947,Tuas Sth Ave 5,TUAS
1317,1317,25589,CROWN EQUIPMENT,1.328334,103.648426,Tuas Ave 8,TUAS
1318,1318,25591,OPP WYETH PHARMACEUTICALS,1.310246,103.63509,Tuas Sth Ave 4,TUAS
1319,1319,25599,WYETH PHARMACEUTICALS,1.3094299999999999,103.635806,Tuas Sth Ave 4,TUAS
1320,1320,25601,PFIZER GLOBAL,1.301632,103.63471700000001,Tuas Sth Ave 7,TUAS
1321,1321,25609,MERCK SHARP & DOHME,1.301942,103.634519,Tuas Sth Ave 7,TUAS
1322,1322,25611,OPP WESTLINK TWO,1.297703,103.633033,Tuas Sth Ave 7,TUAS
1323,1323,25621,STARBURST ENGRG,1.294382,103.631889,Tuas Sth Ave 7,TUAS
1324,1324,25631,CONTAINER CONNECTIONS,1.290329,103.63139699999999,Tuas Sth Ave 7,TUAS
1325,1325,25641,OPP ROCHE S'PORE TECH,1.296157,103.638434,Tuas Sth Ave 9,TUAS
1326,1326,25651,NOVARTIS,1.299345,103.63553,Tuas Sth Ave 6,TUAS
1327,1327,25661,BEF TUAS BAY LINK,1.293361,103.639925,Tuas Sth Ave 8,TUAS
1328,1328,25669,AFT TUAS BAY LINK,1.293396,103.639523,Tuas Sth Ave 8,TUAS
1329,1329,25671,BEF OFFSHORE MARINE CTR,1.294546,103.641614,Tuas Bay Link,TUAS
1330,1330,25681,BEF TUAS WEST AVE,1.332541,103.637033,Pioneer Rd,TUAS
1331,1331,25689,AFT TUAS WEST AVE,1.332109,103.637126,Pioneer Rd,TUAS
1332,1332,25691,AFT TUAS WEST RD STN,1.328519,103.639669,Tuas Ave 20,TUAS
1333,1333,25701,GLAXOSMITHKLINE,1.295593,103.627651,Tuas Sth Ave 5,TUAS
1334,1334,25709,EDGEN MURRAY,1.295671,103.627284,Tuas Sth Ave 5,TUAS
1335,1335,25711,OPP THE INDEX,1.288627,103.625073,Tuas Sth Ave 5,TUAS
1336,1336,25719,THE INDEX,1.2890139999999999,103.624893,Tuas Sth Ave 5,TUAS
1337,1337,25729,ABBOTT,1.284932,103.628258,Tuas Sth Ave 10,TUAS
1338,1338,25741,HALLIBURTON,1.2805010000000001,103.62711,Tuas Sth Ave 12,TUAS
1339,1339,25751,BEF TUAS STH AVE 14,1.27637,103.62150799999999,Tuas Sth Ave 5,TUAS
1340,1340,25761,OPP REC S'PORE,1.2750620000000001,103.624222,Tuas Sth Ave 14,TUAS
1341,1341,25771,AFT TUAS STH ST 7,1.274334,103.632329,Tuas Sth Ave 14,TUAS
1342,1342,25781,OPP SLS,1.276398,103.635811,Tuas Sth Ave 9,TUAS
1343,1343,25791,BEF TUAS STH AVE 10,1.28207,103.63616800000001,Tuas Sth Ave 9,TUAS
1344,1344,25801,BEF TUAS STH AVE 7,1.28451,103.634186,Tuas Sth Ave 9,TUAS
1345,1345,25811,SIEM SENG HING,1.3322610000000001,103.643199,Tuas Ave 12,TUAS
1346,1346,25819,OPP BEYONICS TECHNOLOGY,1.332495,103.64353,Tuas Ave 12,TUAS
1347,1347,25821,TUAS AMENITY CTR,1.317492,103.652589,Pioneer Rd,TUAS
1348,1348,26011,Bef Tuas Ave 11,1.31922965607898,103.64876709883724,Tuas Cres,TUAS
1349,1349,26019,PROGRESS GALVANIZING,1.3186120000000001,103.648062,Tuas Cres,TUAS
1350,1350,26021,Bef Tuas Ave 13,1.3172613938167,103.64693086349152,Tuas Cres,TUAS
1351,1351,26029,CHIA HOCK TRADING CO,1.317805,103.647257,Tuas Cres,TUAS
1352,1352,26031,Hiap Seng Engrg Ltd,1.31548257210498,103.64524684749752,Tuas Cres,TUAS
1353,1353,26039,ASIA POLYURETHANE,1.316062,103.645623,Tuas Cres,TUAS
1354,1354,26041,HIAP SENG ENGRG LTD,1.314711,103.643052,Tuas Cres,TUAS
1355,1355,26049,Damen Shipyard,1.31486576449382,103.64275148813715,Tuas Cres,TUAS
1356,1356,26051,BLASTING ABRASIVES,1.3163850000000001,103.641295,Tuas Cres,TUAS
1357,1357,26059,PAXOCEAN,1.31672777803073,103.64083888900358,Tuas Cres,TUAS
1358,1358,26061,B S DEVELOPMENT,1.318186,103.63940600000001,Tuas Cres,TUAS
1359,1359,26069,Aft Tuas Ave 16,1.31850277800807,103.63897555599392,Tuas Cres,TUAS
1360,1360,26071,UNIFINE STAR PETROCHEM,1.320508,103.637024,Tuas Cres,TUAS
1361,1361,26079,Bef Tuas Loop,1.32060611102859,103.63675527798522,Tuas Cres,TUAS
1362,1362,26081,BEF TUAS AVE 18A,1.322491,103.634908,Tuas Cres,TUAS
1363,1363,26089,Bef Tuas Ave 20,1.32215171578031,103.63510021174817,Tuas Cres,TUAS
1364,1364,26091,ROTARY ENGRG,1.324656,103.636135,Tuas Ave 20,TUAS
1365,1365,26099,Bef Tuas Ave 13,1.32464249366642,103.63599686578979,Tuas Ave 20,TUAS
1366,1366,26101,BASF STH EAST ASIA,1.326868,103.638144,Tuas Ave 20,TUAS
1367,1367,26109,Bef Tuas Ave 11,1.32727742846476,103.63849052734983,Tuas Ave 20,TUAS
1368,1368,26111,Tru-Marine,1.31464305600075,103.6542583329887,Tuas Basin Link,TUAS
1369,1369,26121,Bef Tuas Amenity Ctr,1.3173684018155802,103.65136419209274,Tuas Basin Link,TUAS
1370,1370,26131,Aft Tuas Cres,1.3190227779959098,103.64969999999406,Tuas Basin Link,TUAS
1371,1371,26141,Smarty,1.32668624650782,103.6402558570377,Tuas Ave 11,TUAS
1372,1372,26151,Opp Hempel,1.3245299876919399,103.64252271521325,Tuas Ave 11,TUAS
1373,1373,26161,3NC S'pore,1.32238325656852,103.6448005401494,Tuas Ave 11,TUAS
1374,1374,26171,Richee Engrg,1.32013250000852,103.64712138903369,Tuas Ave 11,TUAS
1375,1375,26201,Opp MSD,1.32695291537121,103.63192950215769,Tuas West Dr,TUAS
1376,1376,26209,MSD,1.32692000001177,103.63175333302223,Tuas West Dr,TUAS
1377,1377,26211,Framo S'pore Pte Ltd,1.2909661076741998,103.63683868167091,Tuas Sth Ave 9,TUAS
1378,1378,26221,Opp YLS Steel,1.2932497779786498,103.63700231055886,Tuas Sth Ave 9,TUAS
1379,1379,26241,Aft Tuas Sth Ave 2,1.32051139798651,103.63084994911131,Tuas Sth Ave 3,TUAS
1380,1380,26249,Bef Tuas Sth Ave 2,1.32047370757812,103.63121830364248,Tuas Sth Ave 3,TUAS
1381,1381,26251,Bef Tuas Sth Ave 2,1.31744784261205,103.62972683501113,Tuas Sth Ave 3,TUAS
1382,1382,26259,Aft Tuas Sth Ave 2,1.31751639387096,103.63011079068615,Tuas Sth Ave 3,TUAS
1383,1383,26261,Aft Tuas Sth Ave 4,1.31470906872568,103.62871219060813,Tuas Sth Ave 3,TUAS
1384,1384,26269,Bef Tuas Sth Ave 4,1.3143583329901,103.62895500001656,Tuas Sth Ave 3,TUAS
1385,1385,26279,Aft Tuas Sth Ave 4,1.31133425245546,103.6278418960082,Tuas Sth Ave 3,TUAS
1386,1386,26289,Aft Tuas Sth St 2,1.30854575415228,103.62682065616312,Tuas Sth Ave 3,TUAS
1387,1387,26299,Bef Tuas Sth Ave 6,1.3051095435511102,103.62556346611817,Tuas Sth Ave 3,TUAS
1388,1388,26311,Aft Tuas Sth Ave 6,1.30228826515768,103.62978115947504,Tuas Sth Ave 5,TUAS
1389,1389,26321,Bef Tuas Sth St 2,1.30603953289231,103.63116893582945,Tuas Sth Ave 5,TUAS
1390,1390,26331,RS Components,1.3086995761265101,103.63213426017336,Tuas Sth Ave 5,TUAS
1391,1391,26349,Tuas Technology Pk,1.3119396916744,103.62993851893344,Tuas Sth Ave 4,TUAS
1392,1392,26369,See Hup Seng,1.2984699944142,103.62308583345812,Tuas Sth Ave 3,TUAS
1393,1393,26379,Yong Nam,1.29387380677403,103.62192147229635,Tuas Sth Ave 3,TUAS
1394,1394,26389,Bef Tuas Sth Ave 5,1.29055080908937,103.62453377233187,Tuas Sth Ave 3,TUAS
1395,1395,26399,Aft Tuas View Cres,1.28949499042217,103.627460343254,Tuas Sth Ave 3,TUAS
1396,1396,26409,Multico,1.28912909258559,103.63019873280872,Tuas Sth Ave 3,TUAS
1397,1397,26419,Aft Tuas View Circuit,1.28891937327423,103.63301962123198,Tuas Sth Ave 3,TUAS
1398,1398,26429,Bef Tuas Sth Ave 9,1.2886974997813703,103.63586909363458,Tuas Sth Ave 3,TUAS
1399,1399,26431,Aft Tuas Sth Ave 9,1.29448159014169,103.63619121489279,Tuas Sth Ave 8,TUAS
1400,1400,26441,Bef Tuas Sth Ave 7,1.2956892748808702,103.63296571362542,Tuas Sth Ave 8,TUAS
1401,1401,26451,Bef Tuas Sth Ave 5,1.29689770170555,103.62977787735204,Tuas Sth Ave 8,TUAS
1402,1402,26461,Aft Tuas Sth Ave 8,1.29946472196917,103.62876777798095,Tuas Sth Ave 5,TUAS
1403,1403,27011,Blk 55,1.35586334559449,103.68610938870162,Nanyang Cres,WESTERN WATER CATCHMENT
1404,1404,27021,Hall 15,1.3532413889667902,103.68192916699402,Nanyang Cres,WESTERN WATER CATCHMENT
1405,1405,27031,Hall 12,1.35186815681876,103.68051749839924,Nanyang Cres,WESTERN WATER CATCHMENT
1406,1406,27041,CP 7,1.3507193624569198,103.67864247139185,Nanyang Cres,WESTERN WATER CATCHMENT
1407,1407,27051,NIE Lib,1.34845333297072,103.67665805600424,Nanyang Cres,WESTERN WATER CATCHMENT
1408,1408,27061,Opp Blk 41,1.34984722128218,103.68387082088057,Nanyang Dr,WESTERN WATER CATCHMENT
1409,1409,27069,Blk 41,1.3500897219988102,103.68418444402792,Nanyang Dr,WESTERN WATER CATCHMENT
1410,1410,27071,Nanyang Crescent Hall,1.35507533539502,103.68452767084536,Nanyang Cres,WESTERN WATER CATCHMENT
1411,1411,27091,Opp Blk 271 CP,1.3491099999803102,103.70388500000492,Jln Bahar,JURONG WEST
1412,1412,27099,Blk 271 CP,1.35023689448473,103.70360999821405,Jln Bahar,JURONG WEST
1413,1413,27101,Opp Westwood Sec Sch,1.3525947220036498,103.70111638902962,Jln Bahar,JURONG WEST
1414,1414,27109,Westwood Sec Sch,1.3530947219985199,103.70082305601869,Jln Bahar,JURONG WEST
1415,1415,27121,Bef Nanyang Ave,1.3568230560103203,103.69521277798744,Jln Bahar,WESTERN WATER CATCHMENT
1416,1416,27129,Opp Nanyang Ave,1.3573321724682799,103.69516041986128,Jln Bahar,WESTERN WATER CATCHMENT
1417,1417,27131,Blk 932,1.34193999997072,103.68852972197149,Jurong West St 91,JURONG WEST
1418,1418,27139,Blk 934,1.34202746082141,103.68898154351334,Jurong West St 91,JURONG WEST
1419,1419,27141,Blk 920,1.33967546710179,103.68779973857258,Jurong West St 91,JURONG WEST
1420,1420,27149,Juying Pr Sch,1.3390652510836398,103.68875795867143,Jurong West St 91,JURONG WEST
1421,1421,27159,Blk 924,1.34033777802121,103.69005138898682,Jurong West St 92,JURONG WEST
1422,1422,27169,Bef Jln Bahar,1.35693103245165,103.69424464254186,Nanyang Ave,WESTERN WATER CATCHMENT
1423,1423,27171,Bef Lor Danau,1.3560456505915799,103.6916825448322,Nanyang Ave,WESTERN WATER CATCHMENT
1424,1424,27179,Aft Lor Danau,1.3561841817197702,103.6917825773122,Nanyang Ave,WESTERN WATER CATCHMENT
1425,1425,27181,PUB Sub-Stn,1.3558758880741701,103.68903620638115,Nanyang Ave,WESTERN WATER CATCHMENT
1426,1426,27189,Opp PUB Sub-Stn,1.35607204234326,103.68903921690323,Nanyang Ave,WESTERN WATER CATCHMENT
1427,1427,27199,Hall 11,1.35434216792763,103.68685754938305,Nanyang Ave,WESTERN WATER CATCHMENT
1428,1428,27209,Hall 8,1.3515070170335302,103.68569234331088,Nanyang Ave,WESTERN WATER CATCHMENT
1429,1429,27211,Lee Wee Nam Lib,1.3479314065069699,103.6805006649782,Nanyang Dr,WESTERN WATER CATCHMENT
1430,1430,27219,Blk 2,1.34793269501118,103.68025240016884,Nanyang Dr,WESTERN WATER CATCHMENT
1431,1431,27221,Sch Of CEE,1.3462315165392802,103.67851763727316,Nanyang Dr,WESTERN WATER CATCHMENT
1432,1432,27231,Sch Of Comm And Info,1.3420797236193702,103.67922271593844,Nanyang Dr,WESTERN WATER CATCHMENT
1433,1433,27241,Hall 7,1.33998726585628,103.68089382456999,Nanyang Dr,WESTERN WATER CATCHMENT
1434,1434,27251,Yunnan Gdn,1.34162269584125,103.68420609962317,Nanyang Dr,WESTERN WATER CATCHMENT
1435,1435,27261,Hall 4,1.3433201136672601,103.68632093846232,Nanyang Dr,WESTERN WATER CATCHMENT
1436,1436,27271,Blk 962,1.34199989028017,103.69132051378557,Jurong West St 91,JURONG WEST
1437,1437,27279,Blk 953,1.34210239034142,103.69119289371211,Jurong West St 91,JURONG WEST
1438,1438,27281,Hall 1,1.34565500002282,103.68780555602468,Lien Ying Chow Dr,WESTERN WATER CATCHMENT
1439,1439,27291,Opp Hall 6,1.34772267411254,103.68649929145208,Lien Ying Chow Dr,WESTERN WATER CATCHMENT
1440,1440,27301,Blk 978,1.3404528496936499,103.69439784182156,Pioneer Rd Nth,JURONG WEST
1441,1441,27309,Blk 705,1.3410704693164,103.69426536144466,Pioneer Rd Nth,JURONG WEST
1442,1442,27311,Hall 2,1.3490221105148401,103.68539285058924,Lien Ying Chow Dr,WESTERN WATER CATCHMENT
1443,1443,27321,Blk 949,1.3440394439965901,103.6917308330011,Pioneer Rd Nth,JURONG WEST
1444,1444,27329,Blk 840,1.34404250003243,103.69186499999779,Pioneer Rd Nth,JURONG WEST
1445,1445,27331,West Grove Pr Sch,1.34537305600812,103.69941138898014,Jurong West St 72,JURONG WEST
1446,1446,27341,Blk 729,1.34663703411498,103.69778819793345,Jurong West St 72,JURONG WEST
1447,1447,27349,Blk 745,1.34680805601666,103.69781805598312,Jurong West St 72,JURONG WEST
1448,1448,27351,Blk 715,1.34423200986065,103.69613170622604,Jurong West Ave 5,JURONG WEST
1449,1449,27359,Blk 817,1.3444143498938101,103.69601368907118,Jurong West Ave 5,JURONG WEST
1450,1450,27361,Blk 710,1.34294490356227,103.69452238084341,Jurong West Ave 5,JURONG WEST
1451,1451,27369,Blk 834,1.34285373346865,103.6941039562493,Jurong West Ave 5,JURONG WEST
1452,1452,27371,Opp Blk 755,1.34751384306624,103.700994411555,Jurong West St 75,JURONG WEST
1453,1453,27379,Blk 755,1.3480504214249298,103.70087385175056,Jurong West St 75,JURONG WEST
1454,1454,27381,Blk 749,1.3481478303518,103.69863834523142,Jurong West St 75,JURONG WEST
1455,1455,27389,Gek Poh Shop Ctr,1.3484518090320399,103.6981043781398,Jurong West St 75,JURONG WEST
1456,1456,27391,Blk 857,1.34842706557746,103.69631198990369,Jurong West St 82,JURONG WEST
1457,1457,27399,Bet Blks 859/860,1.34866469760279,103.69640367719292,Jurong West St 82,JURONG WEST
1458,1458,27401,Opp Blk 821,1.34736600563095,103.6941379590552,Jurong West St 81,JURONG WEST
1459,1459,27409,Blk 821,1.34719000000045,103.69416749997193,Jurong West St 81,JURONG WEST
1460,1460,27411,Blk 844A CP,1.3459083329722399,103.69273749998102,Jurong West St 81,JURONG WEST
1461,1461,27419,Blk 827,1.3457547219923502,103.6928200000021,Jurong West St 81,JURONG WEST
1462,1462,27421,Blk 701,1.3428341669778001,103.69536361096887,Jurong West St 71,JURONG WEST
1463,1463,27429,Blk 711,1.3428650000429299,103.69555805555358,Jurong West St 71,JURONG WEST
1464,1464,27431,Blk 762,1.3494652730086598,103.69734630614052,Jurong West Ave 5,JURONG WEST
1465,1465,27439,Blk 861,1.3494107784523501,103.69711713831909,Jurong West Ave 5,JURONG WEST
1466,1466,27441,Bet Blks 757/758,1.3503286876766598,103.70079327483805,Jurong West Ave 5,JURONG WEST
1467,1467,27449,Aft Westwood Ave,1.35053242519874,103.70107895859192,Jurong West Ave 5,JURONG WEST
1468,1468,27451,Bet Blks 272D/271A,1.3512861367703402,103.70415055691191,Jurong West Ave 3,JURONG WEST
